; rcp6 from v25
; hectordata 0.0.0.9000
; date Wed Feb  1 18:28:28 2023
; UNITS:, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
2325,4.3615,0.037,0.157,0.0828,4.945,1.226,0.174,6.018,27.056,157.777,0,3511.082,252.5219,792.2257,0.308,0.041,0.058,11.8445,173.076,8.2417,0.1103,0.8349,65.8533,82.2363,10.6244,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.1027,0.004,0.179,0,0,0
2326,4.3615,0.037,0.157,0.0828,4.945,1.226,0.174,6.018,27.058,157.784,0,3511.082,252.53715,792.2257,0.308,0.041,0.058,11.844888,173.08167,8.241968,0.110304,0.834924,65.85546,82.238992,10.624748,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.100632,0.004,0.179,0,0,0
2327,4.3615,0.037,0.157,0.0828,4.946,1.226,0.174,6.019,27.061,157.791,0,3511.082,252.5524,792.2257,0.308,0.041,0.058,11.845276,173.08734,8.242236,0.110308,0.834948,65.85762,82.241684,10.625096,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.098564,0.004,0.179,0,0,0
2328,4.3615,0.037,0.157,0.0828,4.946,1.226,0.174,6.019,27.063,157.798,0,3511.082,252.56766,792.2257,0.308,0.041,0.058,11.845664,173.093,8.242504,0.110312,0.834972,65.85978,82.244376,10.625444,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.096496,0.004,0.179,0,0,0
2329,4.3615,0.037,0.157,0.0828,4.946,1.227,0.174,6.02,27.065,157.806,0,3511.082,252.58291,792.2257,0.308,0.041,0.058,11.846052,173.09867,8.242772,0.110316,0.834996,65.86194,82.247068,10.625792,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.094428,0.004,0.179,0,0,0
2330,4.3615,0.037,0.157,0.0828,4.947,1.227,0.174,6.02,27.067,157.813,0,3511.082,252.59816,792.2257,0.308,0.041,0.058,11.84644,173.10434,8.24304,0.11032,0.83502,65.8641,82.24976,10.62614,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.09236,0.004,0.179,0,0,0
2331,4.3615,0.037,0.157,0.0828,4.947,1.227,0.174,6.021,27.07,157.82,0,3511.082,252.61341,792.2257,0.308,0.041,0.058,11.846828,173.11001,8.243308,0.110324,0.835044,65.86626,82.252452,10.626488,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.090292,0.004,0.179,0,0,0
2332,4.3615,0.037,0.157,0.0828,4.948,1.227,0.174,6.021,27.072,157.827,0,3511.082,252.62866,792.2257,0.308,0.041,0.058,11.847216,173.11568,8.243576,0.110328,0.835068,65.86842,82.255144,10.626836,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.088224,0.004,0.179,0,0,0
2333,4.3615,0.037,0.157,0.0828,4.948,1.227,0.174,6.022,27.074,157.834,0,3511.082,252.64392,792.2257,0.308,0.041,0.058,11.847604,173.12134,8.243844,0.110332,0.835092,65.87058,82.257836,10.627184,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.086156,0.004,0.179,0,0,0
2334,4.3615,0.037,0.157,0.0828,4.948,1.227,0.174,6.022,27.076,157.841,0,3511.082,252.65917,792.2257,0.308,0.041,0.058,11.847992,173.12701,8.244112,0.110336,0.835116,65.87274,82.260528,10.627532,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.084088,0.004,0.179,0,0,0
2335,4.3615,0.037,0.157,0.0828,4.949,1.227,0.174,6.023,27.079,157.848,0,3511.082,252.67442,792.2257,0.308,0.041,0.058,11.84838,173.13268,8.24438,0.11034,0.83514,65.8749,82.26322,10.62788,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.08202,0.004,0.179,0,0,0
2336,4.3615,0.037,0.157,0.0828,4.949,1.227,0.174,6.023,27.081,157.855,0,3511.082,252.68967,792.2257,0.308,0.041,0.058,11.848768,173.13835,8.244648,0.110344,0.835164,65.87706,82.265912,10.628228,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.079952,0.004,0.179,0,0,0
2337,4.3615,0.037,0.157,0.0828,4.95,1.227,0.174,6.024,27.083,157.862,0,3511.082,252.70492,792.2257,0.308,0.041,0.058,11.849156,173.14402,8.244916,0.110348,0.835188,65.87922,82.268604,10.628576,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.077884,0.004,0.179,0,0,0
2338,4.3615,0.037,0.157,0.0828,4.95,1.227,0.174,6.024,27.085,157.869,0,3511.082,252.72018,792.2257,0.308,0.041,0.058,11.849544,173.14968,8.245184,0.110352,0.835212,65.88138,82.271296,10.628924,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.075816,0.004,0.179,0,0,0
2339,4.3615,0.037,0.157,0.0828,4.951,1.228,0.174,6.025,27.088,157.876,0,3511.082,252.73543,792.2257,0.308,0.041,0.058,11.849932,173.15535,8.245452,0.110356,0.835236,65.88354,82.273988,10.629272,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.073748,0.004,0.179,0,0,0
2340,4.3615,0.037,0.157,0.0828,4.951,1.228,0.174,6.025,27.09,157.883,0,3511.082,252.75068,792.2257,0.308,0.041,0.058,11.85032,173.16102,8.24572,0.11036,0.83526,65.8857,82.27668,10.62962,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.07168,0.004,0.179,0,0,0
2341,4.3615,0.037,0.157,0.0828,4.951,1.228,0.174,6.026,27.092,157.89,0,3511.082,252.76593,792.2257,0.308,0.041,0.058,11.850708,173.16669,8.245988,0.110364,0.835284,65.88786,82.279372,10.629968,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.069612,0.004,0.179,0,0,0
2342,4.3615,0.037,0.157,0.0828,4.952,1.228,0.174,6.026,27.094,157.896,0,3511.082,252.78118,792.2257,0.308,0.041,0.058,11.851096,173.17236,8.246256,0.110368,0.835308,65.89002,82.282064,10.630316,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.067544,0.004,0.179,0,0,0
2343,4.3615,0.037,0.157,0.0828,4.952,1.228,0.174,6.027,27.096,157.903,0,3511.082,252.79644,792.2257,0.308,0.041,0.058,11.851484,173.17802,8.246524,0.110372,0.835332,65.89218,82.284756,10.630664,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.065476,0.004,0.179,0,0,0
2344,4.3615,0.037,0.157,0.0828,4.953,1.228,0.174,6.027,27.098,157.91,0,3511.082,252.81169,792.2257,0.308,0.041,0.058,11.851872,173.18369,8.246792,0.110376,0.835356,65.89434,82.287448,10.631012,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.063408,0.004,0.179,0,0,0
2345,4.3615,0.037,0.157,0.0828,4.953,1.228,0.174,6.028,27.101,157.917,0,3511.082,252.82694,792.2257,0.308,0.041,0.058,11.85226,173.18936,8.24706,0.11038,0.83538,65.8965,82.29014,10.63136,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.06134,0.004,0.179,0,0,0
2346,4.3615,0.037,0.157,0.0828,4.953,1.228,0.174,6.028,27.103,157.924,0,3511.082,252.84219,792.2257,0.308,0.041,0.058,11.852648,173.19503,8.247328,0.110384,0.835404,65.89866,82.292832,10.631708,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.059272,0.004,0.179,0,0,0
2347,4.3615,0.037,0.157,0.0828,4.954,1.228,0.174,6.029,27.105,157.93,0,3511.082,252.85744,792.2257,0.308,0.041,0.058,11.853036,173.2007,8.247596,0.110388,0.835428,65.90082,82.295524,10.632056,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.057204,0.004,0.179,0,0,0
2348,4.3615,0.037,0.157,0.0828,4.954,1.228,0.174,6.029,27.107,157.937,0,3511.082,252.8727,792.2257,0.308,0.041,0.058,11.853424,173.20636,8.247864,0.110392,0.835452,65.90298,82.298216,10.632404,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.055136,0.004,0.179,0,0,0
2349,4.3615,0.037,0.157,0.0828,4.954,1.229,0.174,6.03,27.109,157.944,0,3511.082,252.88795,792.2257,0.308,0.041,0.058,11.853812,173.21203,8.248132,0.110396,0.835476,65.90514,82.300908,10.632752,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.053068,0.004,0.179,0,0,0
2350,4.3615,0.037,0.157,0.0828,4.955,1.229,0.174,6.03,27.111,157.951,0,3511.082,252.9032,792.2257,0.308,0.041,0.058,11.8542,173.2177,8.2484,0.1104,0.8355,65.9073,82.3036,10.6331,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.051,0.004,0.179,0,0,0
2351,4.3615,0.037,0.157,0.082804,4.955,1.229,0.174,6.031,27.113,157.957,0,3511.082,252.91716,792.2257,0.308,0.041,0.058,11.85456,173.22289,8.248644,0.110408,0.835528,65.909276,82.306068,10.633424,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.049292,0.004,0.179,0,0,0
2352,4.3615,0.037,0.157,0.082808,4.956,1.229,0.174,6.031,27.116,157.964,0,3511.082,252.93113,792.2257,0.308,0.041,0.058,11.85492,173.22808,8.2488880000000009,0.110416,0.835556,65.911252,82.308536,10.633748,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.047584,0.004,0.179,0,0,0
2353,4.3615,0.037,0.157,0.082812,4.956,1.229,0.174,6.032,27.118,157.97,0,3511.082,252.94509,792.2257,0.308,0.041,0.058,11.85528,173.23328,8.249132,0.110424,0.835584,65.913228,82.311004,10.634072,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.045876,0.004,0.179,0,0,0
2354,4.3615,0.037,0.157,0.082816,4.956,1.229,0.174,6.032,27.12,157.977,0,3511.082,252.95906,792.2257,0.308,0.041,0.058,11.85564,173.23847,8.249376,0.110432,0.835612,65.915204,82.313472,10.634396,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.044168,0.004,0.179,0,0,0
2355,4.3615,0.037,0.157,0.08282,4.957,1.229,0.174,6.033,27.122,157.984,0,3511.082,252.97302,792.2257,0.308,0.041,0.058,11.856,173.24366,8.24962,0.11044,0.83564,65.91718,82.31594,10.63472,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.04246,0.004,0.179,0,0,0
2356,4.3615,0.037,0.157,0.082824,4.957,1.229,0.174,6.033,27.124,157.99,0,3511.082,252.98698,792.2257,0.308,0.041,0.058,11.85636,173.24885,8.249864,0.110448,0.835668,65.919156,82.318408,10.635044,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.040752,0.004,0.179,0,0,0
2357,4.3615,0.037,0.157,0.082828,4.958,1.229,0.174,6.033,27.126,157.997,0,3511.082,253.00095,792.2257,0.308,0.041,0.058,11.85672,173.25404,8.2501080000000009,0.110456,0.835696,65.921132,82.320876,10.635368,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.039044,0.004,0.179,0,0,0
2358,4.3615,0.037,0.157,0.082832,4.958,1.229,0.174,6.034,27.128,158.003,0,3511.082,253.01491,792.2257,0.308,0.041,0.058,11.85708,173.25924,8.250352,0.110464,0.835724,65.923108,82.323344,10.635692,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.037336,0.004,0.179,0,0,0
2359,4.3615,0.037,0.157,0.082836,4.958,1.229,0.174,6.034,27.13,158.01,0,3511.082,253.02888,792.2257,0.308,0.041,0.058,11.85744,173.26443,8.250596,0.110472,0.835752,65.925084,82.325812,10.636016,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.035628,0.004,0.179,0,0,0
2360,4.3615,0.037,0.157,0.08284,4.959,1.23,0.174,6.035,27.132,158.016,0,3511.082,253.04284,792.2257,0.308,0.041,0.058,11.8578,173.26962,8.25084,0.11048,0.83578,65.92706,82.32828,10.63634,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.03392,0.004,0.179,0,0,0
2361,4.3615,0.037,0.157,0.082844,4.959,1.23,0.174,6.035,27.134,158.023,0,3511.082,253.0568,792.2257,0.308,0.041,0.058,11.85816,173.27481,8.251084,0.110488,0.835808,65.929036,82.330748,10.636664,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.032212,0.004,0.179,0,0,0
2362,4.3615,0.037,0.157,0.082848,4.959,1.23,0.174,6.036,27.136,158.029,0,3511.082,253.07077,792.2257,0.308,0.041,0.058,11.85852,173.28,8.2513280000000009,0.110496,0.835836,65.931012,82.333216,10.636988,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.030504,0.004,0.179,0,0,0
2363,4.3615,0.037,0.157,0.082852,4.96,1.23,0.174,6.036,27.138,158.035,0,3511.082,253.08473,792.2257,0.308,0.041,0.058,11.85888,173.2852,8.251572,0.110504,0.835864,65.932988,82.335684,10.637312,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.028796,0.004,0.179,0,0,0
2364,4.3615,0.037,0.157,0.082856,4.96,1.23,0.174,6.037,27.14,158.042,0,3511.082,253.0987,792.2257,0.308,0.041,0.058,11.85924,173.29039,8.251816,0.110512,0.835892,65.934964,82.338152,10.637636,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.027088,0.004,0.179,0,0,0
2365,4.3615,0.037,0.157,0.08286,4.961,1.23,0.174,6.037,27.142,158.048,0,3511.082,253.11266,792.2257,0.308,0.041,0.058,11.8596,173.29558,8.25206,0.11052,0.83592,65.93694,82.34062,10.63796,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.02538,0.004,0.179,0,0,0
2366,4.3615,0.037,0.158,0.082864,4.961,1.23,0.174,6.038,27.144,158.055,0,3511.082,253.12662,792.2257,0.308,0.041,0.058,11.85996,173.30077,8.252304,0.110528,0.835948,65.938916,82.343088,10.638284,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.023672,0.004,0.179,0,0,0
2367,4.3615,0.037,0.158,0.082868,4.961,1.23,0.174,6.038,27.147,158.061,0,3511.082,253.14059,792.2257,0.308,0.041,0.058,11.86032,173.30596,8.252548,0.110536,0.835976,65.940892,82.345556,10.638608,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.021964,0.004,0.179,0,0,0
2368,4.3615,0.037,0.158,0.082872,4.962,1.23,0.174,6.038,27.149,158.067,0,3511.082,253.15455,792.2257,0.308,0.041,0.058,11.86068,173.31116,8.252792,0.110544,0.836004,65.942868,82.348024,10.638932,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.020256,0.004,0.179,0,0,0
2369,4.3615,0.037,0.158,0.082876,4.962,1.23,0.174,6.039,27.151,158.073,0,3511.082,253.16852,792.2257,0.308,0.041,0.058,11.86104,173.31635,8.253036,0.110552,0.836032,65.944844,82.350492,10.639256,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.018548,0.004,0.179,0,0,0
2370,4.3615,0.037,0.158,0.08288,4.962,1.23,0.174,6.039,27.153,158.08,0,3511.082,253.18248,792.2257,0.308,0.041,0.058,11.8614,173.32154,8.25328,0.11056,0.83606,65.94682,82.35296,10.63958,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.01684,0.004,0.179,0,0,0
2371,4.3615,0.037,0.158,0.082884,4.963,1.231,0.174,6.04,27.155,158.086,0,3511.082,253.19644,792.2257,0.308,0.041,0.058,11.86176,173.32673,8.253524,0.110568,0.836088,65.948796,82.355428,10.639904,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.015132,0.004,0.179,0,0,0
2372,4.3615,0.037,0.158,0.082888,4.963,1.231,0.174,6.04,27.157,158.092,0,3511.082,253.21041,792.2257,0.308,0.041,0.058,11.862120000000001,173.33192,8.253768,0.110576,0.836116,65.950772,82.357896,10.640228,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.013424,0.004,0.179,0,0,0
2373,4.3615,0.037,0.158,0.082892,4.963,1.231,0.174,6.041,27.158,158.098,0,3511.082,253.22437,792.2257,0.308,0.041,0.058,11.86248,173.33712,8.254012,0.110584,0.836144,65.952748,82.360364,10.640552,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.011716,0.004,0.179,0,0,0
2374,4.3615,0.037,0.158,0.082896,4.964,1.231,0.174,6.041,27.16,158.105,0,3511.082,253.23834,792.2257,0.308,0.041,0.058,11.86284,173.34231,8.254256,0.110592,0.836172,65.954724,82.362832,10.640876,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.010008,0.004,0.179,0,0,0
2375,4.3615,0.037,0.158,0.0829,4.964,1.231,0.174,6.042,27.162,158.111,0,3511.082,253.2523,792.2257,0.308,0.041,0.058,11.8632,173.3475,8.2545,0.1106,0.8362,65.9567,82.3653,10.6412,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.0083,0.004,0.179,0,0,0
2376,4.3615,0.037,0.158,0.082904,4.965,1.231,0.174,6.042,27.164,158.117,0,3511.082,253.26518,792.2257,0.308,0.041,0.058,11.863528,173.35229,8.254732,0.1106,0.836224,65.95852,82.36758,10.641492,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.006816,0.004,0.179,0,0,0
2377,4.3615,0.037,0.158,0.082908,4.965,1.231,0.174,6.042,27.166,158.123,0,3511.082,253.27805,792.2257,0.308,0.041,0.058,11.863856,173.35708,8.254964,0.1106,0.836248,65.96034,82.36986,10.641784,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.005332,0.004,0.179,0,0,0
2378,4.3615,0.037,0.158,0.082912,4.965,1.231,0.174,6.043,27.168,158.129,0,3511.082,253.29093,792.2257,0.308,0.041,0.058,11.864184,173.36186,8.255196,0.1106,0.836272,65.96216,82.37214,10.642076,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.003848,0.004,0.179,0,0,0
2379,4.3615,0.037,0.158,0.082916,4.966,1.231,0.174,6.043,27.17,158.135,0,3511.082,253.3038,792.2257,0.308,0.041,0.058,11.864512,173.36665,8.255428,0.1106,0.836296,65.96398,82.37442,10.642368,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.002364,0.004,0.179,0,0,0
2380,4.3615,0.037,0.158,0.08292,4.966,1.231,0.174,6.044,27.172,158.141,0,3511.082,253.31668,792.2257,0.308,0.041,0.058,11.86484,173.37144,8.25566,0.1106,0.83632,65.9658,82.3767,10.64266,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.00088,0.004,0.179,0,0,0
2381,4.3615,0.037,0.158,0.082924,4.966,1.231,0.174,6.044,27.174,158.148,0,3511.082,253.32956,792.2257,0.308,0.041,0.058,11.865168,173.37623,8.255892,0.1106,0.836344,65.96762,82.37898,10.642952,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.999396,0.004,0.179,0,0,0
2382,4.3615,0.037,0.158,0.082928,4.967,1.232,0.174,6.045,27.176,158.154,0,3511.082,253.34243,792.2257,0.308,0.041,0.058,11.865496,173.38102,8.256124,0.1106,0.836368,65.96944,82.38126,10.643244,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.997912,0.004,0.179,0,0,0
2383,4.3615,0.037,0.158,0.082932,4.967,1.232,0.174,6.045,27.178,158.16,0,3511.082,253.35531,792.2257,0.308,0.041,0.058,11.865824,173.3858,8.256356,0.1106,0.836392,65.97126,82.38354,10.643536,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.996428,0.004,0.179,0,0,0
2384,4.3615,0.037,0.158,0.082936,4.967,1.232,0.174,6.045,27.18,158.166,0,3511.082,253.36818,792.2257,0.308,0.041,0.058,11.866152,173.39059,8.256588,0.1106,0.836416,65.97308,82.38582,10.643828,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.994944,0.004,0.179,0,0,0
2385,4.3615,0.037,0.158,0.08294,4.968,1.232,0.174,6.046,27.182,158.172,0,3511.082,253.38106,792.2257,0.308,0.041,0.058,11.86648,173.39538,8.25682,0.1106,0.83644,65.9749,82.3881,10.64412,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.99346,0.004,0.179,0,0,0
2386,4.3615,0.037,0.158,0.082944,4.968,1.232,0.174,6.046,27.184,158.178,0,3511.082,253.39394,792.2257,0.308,0.041,0.058,11.866808,173.40017,8.257052,0.1106,0.836464,65.97672,82.39038,10.644412,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.991976,0.004,0.18,0,0,0
2387,4.3615,0.037,0.158,0.082948,4.968,1.232,0.174,6.047,27.186,158.184,0,3511.082,253.40681,792.2257,0.308,0.041,0.058,11.867136,173.40496,8.257284,0.1106,0.836488,65.97854,82.39266,10.644704,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.990492,0.004,0.18,0,0,0
2388,4.3615,0.037,0.158,0.082952,4.969,1.232,0.174,6.047,27.188,158.19,0,3511.082,253.41969,792.2257,0.308,0.041,0.058,11.867464,173.40974,8.257516,0.1106,0.836512,65.98036,82.39494,10.644996,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.989008,0.004,0.18,0,0,0
2389,4.3615,0.037,0.158,0.082956,4.969,1.232,0.174,6.048,27.189,158.195,0,3511.082,253.43256,792.2257,0.308,0.041,0.058,11.867792,173.41453,8.257748,0.1106,0.836536,65.98218,82.39722,10.645288,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.987524,0.004,0.18,0,0,0
2390,4.3615,0.037,0.158,0.08296,4.969,1.232,0.175,6.048,27.191,158.201,0,3511.082,253.44544,792.2257,0.308,0.041,0.058,11.86812,173.41932,8.25798,0.1106,0.83656,65.984,82.3995,10.64558,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.98604,0.004,0.18,0,0,0
2391,4.3615,0.037,0.158,0.082964,4.97,1.232,0.175,6.048,27.193,158.207,0,3511.082,253.45832,792.2257,0.308,0.041,0.058,11.868448,173.42411,8.258212,0.1106,0.836584,65.98582,82.40178,10.645872,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.984556,0.004,0.18,0,0,0
2392,4.3615,0.037,0.158,0.082968,4.97,1.232,0.175,6.049,27.195,158.213,0,3511.082,253.47119,792.2257,0.308,0.041,0.058,11.868776,173.4289,8.258444,0.1106,0.836608,65.98764,82.40406,10.646164,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.983072,0.004,0.18,0,0,0
2393,4.3615,0.037,0.158,0.082972,4.971,1.233,0.175,6.049,27.197,158.219,0,3511.082,253.48407,792.2257,0.308,0.041,0.058,11.869104,173.43368,8.258676,0.1106,0.836632,65.98946,82.40634,10.646456,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.981588,0.004,0.18,0,0,0
2394,4.3615,0.037,0.158,0.082976,4.971,1.233,0.175,6.05,27.199,158.225,0,3511.082,253.49694,792.2257,0.308,0.041,0.058,11.869432,173.43847,8.258908,0.1106,0.836656,65.99128,82.40862,10.646748,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.980104,0.004,0.18,0,0,0
2395,4.3615,0.037,0.158,0.08298,4.971,1.233,0.175,6.05,27.201,158.231,0,3511.082,253.50982,792.2257,0.308,0.041,0.058,11.86976,173.44326,8.25914,0.1106,0.83668,65.9931,82.4109,10.64704,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.97862,0.004,0.18,0,0,0
2396,4.3615,0.037,0.158,0.082984,4.972,1.233,0.175,6.05,27.203,158.237,0,3511.082,253.5227,792.2257,0.308,0.041,0.058,11.870088,173.44805,8.259372,0.1106,0.836704,65.99492,82.41318,10.647332,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.977136,0.004,0.18,0,0,0
2397,4.3615,0.037,0.158,0.082988,4.972,1.233,0.175,6.051,27.204,158.242,0,3511.082,253.53557,792.2257,0.308,0.041,0.058,11.870416,173.45284,8.259604,0.1106,0.836728,65.99674,82.41546,10.647624,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.975652,0.004,0.18,0,0,0
2398,4.3615,0.037,0.158,0.082992,4.972,1.233,0.175,6.051,27.206,158.248,0,3511.082,253.54845,792.2257,0.308,0.041,0.058,11.870744,173.45762,8.259836,0.1106,0.836752,65.99856,82.41774,10.647916,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.974168,0.004,0.18,0,0,0
2399,4.3615,0.037,0.158,0.082996,4.973,1.233,0.175,6.052,27.208,158.254,0,3511.082,253.56132,792.2257,0.308,0.041,0.058,11.871072,173.46241,8.260068,0.1106,0.836776,66.00038,82.42002,10.648208,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.972684,0.004,0.18,0,0,0
2400,4.3615,0.037,0.158,0.083,4.973,1.233,0.175,6.052,27.21,158.26,0,3511.082,253.5742,792.2257,0.308,0.041,0.058,11.8714,173.4672,8.2603,0.1106,0.8368,66.0022,82.4223,10.6485,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.9712,0.004,0.18,0,0,0
2401,4.3615,0.037,0.158,0.083,4.973,1.233,0.175,6.053,27.212,158.265,0,3511.082,253.58614,792.2257,0.308,0.041,0.058,11.871708,173.47163,8.260512,0.1106,0.836828,66.003884,82.4244,10.648772,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.969888,0.004,0.18,0,0,0
2402,4.3615,0.037,0.158,0.083,4.974,1.233,0.175,6.053,27.214,158.271,0,3511.082,253.59809,792.2257,0.308,0.041,0.058,11.872016,173.47606,8.260724,0.1106,0.836856,66.005568,82.4265,10.649044,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.968576,0.004,0.18,0,0,0
2403,4.3615,0.037,0.158,0.083,4.974,1.233,0.175,6.053,27.215,158.277,0,3511.082,253.61003,792.2257,0.308,0.041,0.058,11.872324,173.4805,8.260936,0.1106,0.836884,66.007252,82.4286,10.649316,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.967264,0.004,0.18,0,0,0
2404,4.3615,0.037,0.158,0.083,4.974,1.233,0.175,6.054,27.217,158.282,0,3511.082,253.62198,792.2257,0.308,0.041,0.058,11.872632,173.48493,8.261148,0.1106,0.836912,66.008936,82.4307,10.649588,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.965952,0.004,0.18,0,0,0
2405,4.3615,0.037,0.158,0.083,4.975,1.234,0.175,6.054,27.219,158.288,0,3511.082,253.63392,792.2257,0.308,0.041,0.058,11.87294,173.48936,8.26136,0.1106,0.83694,66.01062,82.4328,10.64986,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,0.96464,0.004,0.18,0,0,0
